,Name,Price,Rating,Image
200,"Dell G15 5520 Gaming Laptop, Intel i5-12500H,16GB DDR5,512GB SSD,NVIDIA RTX 3050 (4GB GDDR6),15.6""(39.62cm) FHD WVA AG 120Hz 250 nits, Backlit KB Orange, Win 11 + MSO'21,Dark Shadow Grey,2.81kg","70,990",4.1 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51jUcRK69ML._AC_UY218_.jpg
201,"HP Laptop 15s, Ryzen 5 5500U, 15.6-inch (39.6 cm) FHD, Anti-Glare, 16GB DDR4, 512GB SSD, AMD Radeon Graphics, Dual Speakers, Backlit KB (Win 11,MSO, Natural Silver, 1.69 kg), 15s-eq2132au","43,790",3.6 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/7151VAWe3RL._AC_UY218_.jpg
202,"Dell Inspiron 3511 Laptop, Intel Core i3-1115G4/8GB DDR4/512GB SSD/Windows 11 + MSO'21/15.6"" (39.62cm) FHD, 3 Sided Narrow Border Design with FHD display/15 Month McAfee/Carbon Black/1.8kg","37,990",3.9 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51r-PhkZodL._AC_UY218_.jpg
203,"ASUS Creator Series Vivobook 16X 2023, Intel Core i5-12450H 12th Gen, 16.0-inch FHD+ 120Hz, Laptop (16GB/512GB SSD/NVIDIA GeForce RTX 2050/Win11/FP/Black/1.80 kg),K3605ZF-MB541WS","62,990",3.7 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71tGjGxis6L._AC_UY218_.jpg
204,"ASUS Vivobook 16X (2022), AMD Ryzen 5 5600H, 16"" (40.64 cms) FHD+, Thin and Laptop (16GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Backlit KB/FP Sensor/Silver/1.88 kg), M1603QA-MB512WS","50,490",3.9 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71HD+TwPD8L._AC_UY218_.jpg
205,"HP Laptop 15s, 12th Gen Intel Core i3-1215U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, Intel UHD Graphics, Backlit KB, Thin & Light, Dual Speakers (Win 11, MSO 2021, Silver, 1.69 kg), fq5007TU","38,990",4.1 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71Blj59DzzL._AC_UY218_.jpg
206,"ASUS Vivobook 15, Intel Core i3-1220P 12th Gen, 15.6"" (39.62 cm) FHD, Thin and Laptop (8GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Alexa Built-in/FP Sensor/Blue/1.7 kg), X1502ZA-EJ381WS","39,990",4.0 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71c0GSxtEEL._AC_UY218_.jpg
207,"Proffisy Aluminum Laptop Cooling Pad with One Big Quiet Cooling Fan, Laptop Cooler Stand with 7 Height Adjustable, Notebook Cooler pad for Laptop 17 15.6 14 13 12 Inch Two USB Ports (Black)","1,759",4.1 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61o4YUekU+L._AC_UL640_QL65_.jpg
209,"Proffisy Aluminum Laptop Cooling Pad with One Big Quiet Cooling Fan, Laptop Cooler Stand with 7 Height Adjustable, Notebook Cooler pad for Laptop 17 15.6 14 13 12 Inch Two USB Ports (Black)","1,759",4.1 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61o4YUekU+L._AC_UL640_QL65_.jpg
216,"Lenovo IdeaPad Slim 3 Intel Core i7 11th Gen 15.6"" (39.62cm) FHD Laptop (16GB/512GB SSD/Win 11/Office 2021/1 Year Warranty/Arctic Grey/1.65Kg), 82H803LPIN","1,495",4.0 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61nC5tJlUEL._AC_UY218_.jpg
217,"Lenovo IdeaPad Slim 3 Intel Core i7 11th Gen 15.6"" (39.62cm) FHD Laptop (16GB/512GB SSD/Win 11/Office 2021/1 Year Warranty/Arctic Grey/1.65Kg), 82H803LPIN","55,990",4.0 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61nC5tJlUEL._AC_UY218_.jpg
218,Fujitsu UH-X 13th Gen Intel Evo Core i5 14 inch(35.5cm) FHD Thin & Light Laptop (16GB/512GB SSD)/Windows11/Iris Xe Graphics/Backlit/Fingerprint Reader/Black/868gm - 4ZR1M37246 w/Sleeve,"86,990",3.6 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/714TjZtB+hL._AC_UY218_.jpg
219,"ASUS TUF Gaming A15, 15.6"" (39.62 cm) FHD 144Hz, AMD Ryzen 9 5900HX, 6GB RTX 3060, Gaming Laptop (16GB/512GB SSD/90WHrs Battery/Windows 11/Black/2.30 Kg), FA506QM-HN124W","95,990",4.2 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81UWgnVKDBL._AC_UY218_.jpg
220,"Lenovo Yoga Slim7 ProX Intel Evo i7 12700H 14.5""(36.8cm) QHD 400Nit Touch Creator Laptop(16GB/1TB SSD/NVIDIA RTX 3050/Win 11/Office 2021/Backlit KB/IR Camera/Alexa/3Yr Warranty/Grey/1.45Kg) 82TK00AFIN","1,24,990",3.6 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/6168gZaEphL._AC_UY218_.jpg
221,(Refurbished) DELL LATITUDE 7490 (Core i5 8th GEN/ 16GB RAM/ 512GB SSD/ WEBCAM/ 14'' NON TOUCH/ WIN-10 PRO),"25,670",3.6 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51fW3yJzoNL._AC_UY218_.jpg
222,"MSI Modern 15, Intel 13th Gen. i5-1335U, 40CM FHD 60Hz Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Iris Xe Graphics/Classic Black/1.7Kg), B13M-289IN","50,591",4.0 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71eLe8RYffL._AC_UY218_.jpg
223,"MSI Sword 15 A12VF, Intel 12th Gen. i7-12650H, 40CM FHD 144Hz Gaming Laptop (16GB/1TB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX4050, 6GB GDDR6/White/2.25Kg), A12VE-402IN","97,990",4.0 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71cRA3lD-8L._AC_UY218_.jpg
224,"ASUS Vivobook Go 15 (OLED) 2023, AMD Ryzen 5 7520U, 15.6"" (39.62 cm) FHD OLED, Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Backlit KB/Black/1.63 kg), E1504FA-LK542WS","50,875",3.8 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71nAEVpqXuL._AC_UY218_.jpg
225,"Chuwi HeroBook Pro 14.1'' Laptop, 8GB RAM 256GB SSD, Windows 11 Laptop, 1TB SSD Expand, Intel Celeron N4020(up to 2.8GHz), FHD IPS Display, Ultra Slim, Mini-HDMI, USB3.0, Webcam,TF Card","18,990",3.7 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61Iyy+2damL._AC_UY218_.jpg
226,"ASUS Vivobook 14X OLED, Intel Core i9-13900H 13th Gen, 14"" (35.56 cm) 2.8K 90Hz OLED, Creator Laptop (16 GB RAM/1TB SSD/4GB RTX 3050/Win11//Backlit KB/Fingerprint/Silver/1.45 kg), K3405VCB-KM952WS","1,09,990",4.0 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71BB+l-+QtL._AC_UY218_.jpg
227,"Lenovo IdeaPad Gaming 3 AMD Ryzen 5 5500H 15.6"" (39.62cm) FHD IPS 300nits 144Hz Gaming Laptop (8GB/512GB SSD/Windows 11/NVIDIA RTX 2050 4GB/Alexa/3 Month Game Pass/Onyx Grey/2.32Kg), 82K20289IN","48,990",4.1 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61PeZXpc5-L._AC_UY218_.jpg
228,"Dell Inspiron 3520 Laptop, Intel Core i5-1235U Processor/8GB/1TB + 256GB SSD/15.6"" (39.62cm) FHD, 3 Sided Narrow Border Design Display/Windows 11 + MSO'21/15 Month McAfee/Black/Thin & Light-1.65kg","50,131",3.8 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51bW2WxLEYL._AC_UY218_.jpg
229,"Lenovo V15 Intel Celeron N4500 15.6"" (39.62 cm) FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop (8GB RAM/256GB SSD/Windows 11 Home/Black/1Y Onsite/1.7 kg), 82QYA00MIN","23,990",3.8 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/31uLEZHhMDL._AC_UY218_.jpg
230,"Dell G16-7630 Gaming Laptop, Intel Core i9-13900HX Processor/16GB DDR5/1TB SSD/NVIDIA RTX 4060 8GB GDDR6/16 (40.64cm) QHD+ 240Hz/Windows 11+MSO'21/McAfee 15 Month/Backlit KB RGB/Quantum White/2.87kg","1,82,990",2.1 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/6160kWpp6IL._AC_UY218_.jpg
231,"HP 250 G8 Notebook PC, 11th Gen Intel Core i3-1115G4 Processor, 15.6 inch(39.6cm) Anti-Glare HD Laptop/8GB RAM/512GB SSD/Numeric Keypad/Intel UHD Graphics/Win 11/1.74 Kgs 6X4B3PA","33,999",3.8 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71G+U+ae6sL._AC_UY218_.jpg
232,"ASUS Vivobook 15, Intel Core i3-1220P 12th Gen, 15.6"" (39.62 cm) FHD, Thin and Laptop (8GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Alexa Built-in/FP Sensor/Blue/1.7 kg), X1502ZA-EJ381WS","39,990",4.0 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71c0GSxtEEL._AC_UY218_.jpg
233,Acer Extensa 15 Intel Core i3 N305 8 core Processor (8 GB/512 GB SSD/Win11 Home/MS Office Home and Student/Intel UHD Graphics/1.7 KG/Silver) EX215-33 FHD Display Laptop,"35,450",4.0 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71IfO70KcRL._AC_UY218_.jpg
234,"Samsung Galaxy Book3 360 Intel 13th Gen i7 EvoTM 33.78cm(13.3"") Super Amoled 2-in-1 Touchscreen Laptop (16 GB/512GB SSD/Windows11/MSOffice/BacklitKB/Fingerprint Sensor/Graphite/1.16Kg), NP730QFG-KA1IN","1,17,990",3.4 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71tPWK3MzHL._AC_UY218_.jpg
235,"ASUS Vivobook S 14 Flip (2022), 14-inch (35.56 cms) FHD+ 16:10 Touch, AMD Ryzen 7 5800HS, 2-in-1 Laptop (16GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Silver/1.5 kg), TN3402QA-LZ741WS","70,930",4.1 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61t5-ZvVicL._AC_UY218_.jpg
236,"(Refurbished) Dell Latitude Laptop 7480 Intel Core i5 - 6300u Processor 6th Gen, 8 GB Ram & 256 GB SSD, 14.1 Inches (Ultra Slim & Feather Light 1.48KG) Notebook Computer","17,999",5.0 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61PC-3noieL._AC_UY218_.jpg
237,"ASUS Vivobook S15 OLED 2022, 15.6"" 39.62 cm FHD OLED, Intel Core EVO i5-12500H 12th Gen, Thin and Light Laptop (16GB/512GB SSD/Iris Xe Graphics/Windows 11/Office 2021/Black/1.8 kg), S3502ZA-L502WS","67,990",4.0 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71jmTKE16uL._AC_UY218_.jpg
239,"Dell 14 Laptop, AMD Ryzen 5-5500U/ 8GB- 2 DIMM Slots (Expandable to 16GB)/ 512GB/ 14.0"" (35.56cm) FHD Display 250 Nits/Windows 11 + MSO'21/15 Month McAfee/AMD Radeon Graphics/Black/Thin & Light-1.48kg","38,490",3.6 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51WPeuiixmL._AC_UY218_.jpg
240,"Lenovo IdeaPad Slim 5 Intel Core i7 13700H 16"" (40.6cm) 2.5K IPS 350Nits Laptop (16GB/1TB SSD/Win 11/Office 2021/Backlit KB/FHD 1080p +IR Camera/Alexa/3 Month Game Pass/Cloud Grey/1.9Kg), 82XF0078IN","88,990",4.5 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61yurrn731L._AC_UY218_.jpg
241,"HP Victus Gaming Laptop, 11th Gen Intel Core i5-11400H, NVIDIA GTX 1650 GPU, 16.1-inch (40.9 cm), FHD, IPS, 144Hz, 7 ms Response time, 8GB DDR4, 512GB SSD, Backlit KB (MSO, Silver, 2.48 kg), d0310TX","54,990",3.6 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71wa5QWCfML._AC_UY218_.jpg
242,"HP Chromebook x360 Intel Celeron N4120 14 inch(35.6 cm) Micro-Edge, Touchscreen, 2-in-1 Laptop (4GB RAM/64GB eMMC/Chrome 64/UHD Graphics,1.49kg), 14a-ca0504TU & v236w USB 2.0 64GB Pen Drive, Metal","21,367",4.7 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/91DEsT5VqmL._AC_UY218_.jpg
243,"HP ProBook 445 G8 Notebook PC, AMD Ryzen 7 5800U Processor, 14 inch(35.6cm) Anti-Glare FHD Laptop/8GB RAM/512GB SSD/AMD Radeon Graphics/DOS/1.37 Kgs 7K2K0PA","45,490",3.7 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61WS4xoCvvL._AC_UY218_.jpg
245,"HP Laptop 15s, 12th Gen Intel Core i3-1215U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, Intel UHD Graphics, Backlit KB, Thin & Light, Dual Speakers (Win 11, MSO 2021, Silver, 1.69 kg), fq5007TU","38,990",4.1 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71Blj59DzzL._AC_UY218_.jpg
246,"AGB Octev GA-9009 15.6"" Laptop (Core i7-1165G7 11th Gen, 16GB RAM / 512GB SSD/Iris Xe/MX 450 / Win 11 Pro/Aluminium Body","55,000",2.0 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81OD81DIU5L._AC_UY218_.jpg
247,"Walkent Stylish 15.6"" Large Laptop Bag | Premium Leather | Flap & Zipper Closure | Waterproof | USB | Side Pockets |For Men, Women, Office, College - Ritzy (28 Ltr, 1 Main Compartment)","2,840",4.3 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61M8Z8FrhEL._AC_UL640_QL65_.jpg
249,"Walkent Stylish 15.6"" Large Laptop Bag | Premium Leather | Flap & Zipper Closure | Waterproof | USB | Side Pockets |For Men, Women, Office, College - Ritzy (28 Ltr, 1 Main Compartment)","2,840",4.3 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61M8Z8FrhEL._AC_UL640_QL65_.jpg
256,"Lenovo IdeaPad Slim 3 Intel Core i7 11th Gen 15.6"" (39.62cm) FHD Laptop (16GB/512GB SSD/Win 11/Office 2021/1 Year Warranty/Arctic Grey/1.65Kg), 82H803LPIN","27,990",4.0 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61nC5tJlUEL._AC_UY218_.jpg
257,"Lenovo IdeaPad Slim 3 Intel Core i7 11th Gen 15.6"" (39.62cm) FHD Laptop (16GB/512GB SSD/Win 11/Office 2021/1 Year Warranty/Arctic Grey/1.65Kg), 82H803LPIN","55,990",4.0 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61nC5tJlUEL._AC_UY218_.jpg
258,Fujitsu UH-X 13th Gen Intel Evo Core i5 14 inch(35.5cm) FHD Thin & Light Laptop (16GB/512GB SSD)/Windows11/Iris Xe Graphics/Backlit/Fingerprint Reader/Black/868gm - 4ZR1M37246 w/Sleeve,"86,990",3.6 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/714TjZtB+hL._AC_UY218_.jpg
259,"HP Victus Gaming Laptop,12th Gen Intel Core i5-12450H,NVIDIA RTX 3050 GPU,15.6-inch (39.6 cm),FHD,IPS,144Hz,Windows 11 Home,9 ms Response time,16GB DDR4,512GB SSD,Backlit KB(MSO,Blue,2.29 kg) fa0666TX","70,990",4.0 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71h9nOTd93L._AC_UY218_.jpg
260,"ASUS TUF Gaming A15, 15.6"" (39.62 cm) FHD 144Hz, AMD Ryzen 9 5900HX, 6GB RTX 3060, Gaming Laptop (16GB/512GB SSD/90WHrs Battery/Windows 11/Black/2.30 Kg), FA506QM-HN124W","95,990",4.2 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81UWgnVKDBL._AC_UY218_.jpg
261,"Lenovo Yoga Slim7 ProX Intel Evo i7 12700H 14.5""(36.8cm) QHD 400Nit Touch Creator Laptop(16GB/1TB SSD/NVIDIA RTX 3050/Win 11/Office 2021/Backlit KB/IR Camera/Alexa/3Yr Warranty/Grey/1.45Kg) 82TK00AFIN","1,24,990",3.6 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/6168gZaEphL._AC_UY218_.jpg
262,(Refurbished) DELL LATITUDE 7490 (Core i5 8th GEN/ 16GB RAM/ 512GB SSD/ WEBCAM/ 14'' NON TOUCH/ WIN-10 PRO),"25,670",3.6 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/51fW3yJzoNL._AC_UY218_.jpg
263,"MSI Modern 15, Intel 13th Gen. i5-1335U, 40CM FHD 60Hz Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Iris Xe Graphics/Classic Black/1.7Kg), B13M-289IN","50,591",4.0 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71eLe8RYffL._AC_UY218_.jpg
264,"MSI Sword 15 A12VF, Intel 12th Gen. i7-12650H, 40CM FHD 144Hz Gaming Laptop (16GB/1TB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX4050, 6GB GDDR6/White/2.25Kg), A12VE-402IN","97,990",4.0 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71cRA3lD-8L._AC_UY218_.jpg
265,"ASUS Vivobook Go 15 (OLED) 2023, AMD Ryzen 5 7520U, 15.6"" (39.62 cm) FHD OLED, Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Backlit KB/Black/1.63 kg), E1504FA-LK542WS","50,875",3.8 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71nAEVpqXuL._AC_UY218_.jpg
266,"Dell Inspiron 3511 Laptop, Intel Core i5-1135G7, 8GB, 512GB SSD, 15.6"" (39.62cm) 3 Sided Narrow Border Design with FHD Display/Windows 11 + MSO'21/McAfee 15 Months/Carbon Black/1.8kg","46,990",3.9 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/51M0Yi3zmUL._AC_UY218_.jpg
267,"HP Victus Gaming Latest 12th Gen Intel Core i5 12450H Processor 15.6 inch(39.6 cm) FHD Gaming Laptop (8GB RAM/512GB SSD/GTX 1650 4GB Graphics/144Hz/BL KB/Win 11/MSO/B&O/Alexa/Xbox Pass), 15-fa0070TX","58,490",4.1 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71NkSeJt6zL._AC_UY218_.jpg
268,"Chuwi HeroBook Pro 14.1'' Laptop, 8GB RAM 256GB SSD, Windows 11 Laptop, 1TB SSD Expand, Intel Celeron N4020(up to 2.8GHz), FHD IPS Display, Ultra Slim, Mini-HDMI, USB3.0, Webcam,TF Card","18,990",3.7 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61Iyy+2damL._AC_UY218_.jpg
269,"ASUS Vivobook 14X OLED, Intel Core i9-13900H 13th Gen, 14"" (35.56 cm) 2.8K 90Hz OLED, Creator Laptop (16 GB RAM/1TB SSD/4GB RTX 3050/Win11//Backlit KB/Fingerprint/Silver/1.45 kg), K3405VCB-KM952WS","1,09,990",4.0 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71BB+l-+QtL._AC_UY218_.jpg
270,"Dell Inspiron 3520 Laptop, Intel Core i5-1235U Processor/8GB/1TB + 256GB SSD/15.6"" (39.62cm) FHD, 3 Sided Narrow Border Design Display/Windows 11 + MSO'21/15 Month McAfee/Black/Thin & Light-1.65kg","50,131",3.8 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/51bW2WxLEYL._AC_UY218_.jpg
271,"HP 250 G8 Notebook PC, 11th Gen Intel Core i3-1115G4 Processor, 15.6 inch(39.6cm) Anti-Glare HD Laptop/8GB RAM/512GB SSD/Numeric Keypad/Intel UHD Graphics/Win 11/1.74 Kgs 6X4B3PA","33,999",3.8 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71G+U+ae6sL._AC_UY218_.jpg
272,"ASUS Vivobook 16, Intel®Core™ i3-1215U 12th Gen, 16-inch (40.64 cm) FHD+, Thin and Light Laptop (8 GB RAM/512GB SSD/Win11/FingerPrint/Black/1.88kg), X1605ZAB-MB322WS","37,990",4.0 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71p1GQQCCWL._AC_UY218_.jpg
273,"Lenovo V15 Intel Celeron N4500 15.6"" (39.62 cm) FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop (8GB RAM/256GB SSD/Windows 11 Home/Black/1Y Onsite/1.7 kg), 82QYA00MIN","23,990",3.8 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/31uLEZHhMDL._AC_UY218_.jpg
274,"ASUS Creator Series Vivobook 16X (2023), Intel Core i5-12450H 12th Gen, 16"" (40.64 cm) FHD+, Laptop (16GB/512GB/4GB RTX 2050/Win11/Office 2021/FP/Black/1.8 kg), K3605ZF-MBN543WS","62,990",4.0 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71tGjGxis6L._AC_UY218_.jpg
275,"Dell G16-7630 Gaming Laptop, Intel Core i9-13900HX Processor/16GB DDR5/1TB SSD/NVIDIA RTX 4060 8GB GDDR6/16 (40.64cm) QHD+ 240Hz/Windows 11+MSO'21/McAfee 15 Month/Backlit KB RGB/Quantum White/2.87kg","1,82,990",2.1 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/6160kWpp6IL._AC_UY218_.jpg
276,Acer Extensa 15 Intel Core i3 N305 8 core Processor (8 GB/512 GB SSD/Win11 Home/MS Office Home and Student/Intel UHD Graphics/1.7 KG/Silver) EX215-33 FHD Display Laptop,"35,450",4.0 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71IfO70KcRL._AC_UY218_.jpg
277,"Samsung Galaxy Book3 360 Intel 13th Gen i7 EvoTM 33.78cm(13.3"") Super Amoled 2-in-1 Touchscreen Laptop (16 GB/512GB SSD/Windows11/MSOffice/BacklitKB/Fingerprint Sensor/Graphite/1.16Kg), NP730QFG-KA1IN","1,17,990",3.4 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71tPWK3MzHL._AC_UY218_.jpg
278,"ASUS Vivobook 15, Intel Core i5-12500H 12th Gen, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (16GB/512GB/Win11/Office 2021/Blue/1.7 kg), X1502ZA-EJ541WS","58,990",3.6 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71c0GSxtEEL._AC_UY218_.jpg
279,"ASUS Vivobook S 14 Flip (2022), 14-inch (35.56 cms) FHD+ 16:10 Touch, AMD Ryzen 7 5800HS, 2-in-1 Laptop (16GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Silver/1.5 kg), TN3402QA-LZ741WS","70,930",4.1 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61t5-ZvVicL._AC_UY218_.jpg
280,"(Refurbished) Dell Latitude Laptop 7480 Intel Core i5 - 6300u Processor 6th Gen, 8 GB Ram & 256 GB SSD, 14.1 Inches (Ultra Slim & Feather Light 1.48KG) Notebook Computer","17,999",5.0 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61PC-3noieL._AC_UY218_.jpg
281,"ASUS Vivobook S15 OLED 2022, 15.6"" 39.62 cm FHD OLED, Intel Core EVO i5-12500H 12th Gen, Thin and Light Laptop (16GB/512GB SSD/Iris Xe Graphics/Windows 11/Office 2021/Black/1.8 kg), S3502ZA-L502WS","67,990",4.0 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71jmTKE16uL._AC_UY218_.jpg
283,"Dell 14 Laptop, AMD Ryzen 5-5500U/ 8GB- 2 DIMM Slots (Expandable to 16GB)/ 512GB/ 14.0"" (35.56cm) FHD Display 250 Nits/Windows 11 + MSO'21/15 Month McAfee/AMD Radeon Graphics/Black/Thin & Light-1.48kg","38,490",3.6 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/51WPeuiixmL._AC_UY218_.jpg
284,"Lenovo IdeaPad Slim 5 Intel Core i7 13700H 16"" (40.6cm) 2.5K IPS 350Nits Laptop (16GB/1TB SSD/Win 11/Office 2021/Backlit KB/FHD 1080p +IR Camera/Alexa/3 Month Game Pass/Cloud Grey/1.9Kg), 82XF0078IN","88,990",4.5 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61yurrn731L._AC_UY218_.jpg
285,"HP Laptop 15s, 12th Gen Intel Core i3-1215U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, Intel UHD Graphics, Backlit KB, Thin & Light, Dual Speakers (Win 11, MSO 2021, Silver, 1.69 kg), fq5007TU","38,990",4.1 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71Blj59DzzL._AC_UY218_.jpg
286,"Acer One 14 Laptop Intel Core i5 1135G7 (Windows 11 Home/16GB RAM/512GB SSD) Z8-415 with 35.56 cm (14.0"") Full HD Display","40,490",3.0 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71kL55KJC+L._AC_UY218_.jpg
287,"Proffisy Aluminum Laptop Cooling Pad with One Big Quiet Cooling Fan, Laptop Cooler Stand with 7 Height Adjustable, Notebook Cooler pad for Laptop 17 15.6 14 13 12 Inch Two USB Ports (Black)","1,759",4.1 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61o4YUekU+L._AC_UL640_QL65_.jpg
289,"Proffisy Aluminum Laptop Cooling Pad with One Big Quiet Cooling Fan, Laptop Cooler Stand with 7 Height Adjustable, Notebook Cooler pad for Laptop 17 15.6 14 13 12 Inch Two USB Ports (Black)","1,759",4.1 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61o4YUekU+L._AC_UL640_QL65_.jpg
